blockNumber;timeStamp;hash;nonce;blockHash;from;contractAddress;to;value;tokenName;tokenSymbol;tokenDecimal;transactionIndex;gas;gasPrice;gasUsed;cumulativeGasUsed;input;confirmations
17268227;2023-05-15 22:47:28;0x63ab3da36832511b61db8bbabf8841f17e86e29b55b8a2e4f79ed5158cd268c9;5;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0xee61f5fb0db81d3a09392375ee96f723c0620e07;2.861576318611e-06;Gala;GALA;8;30;400000;97853846207;326418;4722385;deprecated;6594
17268227;2023-05-15 22:47:28;0x63ab3da36832511b61db8bbabf8841f17e86e29b55b8a2e4f79ed5158cd268c9;5;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0x60916bf9042178efa44a8d19cf3564a72da720b1;2.361013782727e-06;Gala;GALA;8;30;400000;97853846207;326418;4722385;deprecated;6594
17268227;2023-05-15 22:47:28;0x63ab3da36832511b61db8bbabf8841f17e86e29b55b8a2e4f79ed5158cd268c9;5;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0x6886beb62317b48082808d23c9d4d8ebc10ac634;1.715163204388e-06;Gala;GALA;8;30;400000;97853846207;326418;4722385;deprecated;6594
17268227;2023-05-15 22:47:28;0x63ab3da36832511b61db8bbabf8841f17e86e29b55b8a2e4f79ed5158cd268c9;5;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0x00343217b01188388c0e3242278231ace35e1b61;1.3706e-06;Gala;GALA;8;30;400000;97853846207;326418;4722385;deprecated;6594
17268227;2023-05-15 22:47:28;0x63ab3da36832511b61db8bbabf8841f17e86e29b55b8a2e4f79ed5158cd268c9;5;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0x398b7a15e6254b51f84f06673f7a93f06d1f9de2;1.268141536749e-06;Gala;GALA;8;30;400000;97853846207;326418;4722385;deprecated;6594
17268227;2023-05-15 22:47:28;0x63ab3da36832511b61db8bbabf8841f17e86e29b55b8a2e4f79ed5158cd268c9;5;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0xa1b2a2dfe6300d3f2174e0a4f073fc0f78f5169f;7.3398771e-07;Gala;GALA;8;30;400000;97853846207;326418;4722385;deprecated;6594
17268227;2023-05-15 22:47:28;0x63ab3da36832511b61db8bbabf8841f17e86e29b55b8a2e4f79ed5158cd268c9;5;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0xd87e926a9c6e8b2cf871b40a1b5173574426852a;5.70855352185e-07;Gala;GALA;8;30;400000;97853846207;326418;4722385;deprecated;6594
17268227;2023-05-15 22:47:28;0x9946c2abe6f3860a648c1d3628e28582321ed163c3e00dcb750395146c012c85;6;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0x48f9341b7ff3b1d9f4f76c65153cded0434702c1;4.3465e-07;Gala;GALA;8;31;400000;97853846207;326286;5048671;deprecated;6594
17268227;2023-05-15 22:47:28;0x9946c2abe6f3860a648c1d3628e28582321ed163c3e00dcb750395146c012c85;6;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0x274917aea220af7a4ff2f0e8f3a0af33ad1284f9;1.60071634348e-07;Gala;GALA;8;31;400000;97853846207;326286;5048671;deprecated;6594
17268227;2023-05-15 22:47:28;0x9946c2abe6f3860a648c1d3628e28582321ed163c3e00dcb750395146c012c85;6;0x6b0b2ab3881668f91394b2d41be1d170eea46d25369e54d078c108f3fae3029b;0x0000000000000000000000000000000000000000;0xd1d2eb1b1e90b638588728b4130137d262c87cae;0x82383c6f17cf7072ded2660b9a6622cb41296ba3;1.35e-07;Gala;GALA;8;31;400000;97853846207;326286;5048671;deprecated;6594
