blockNumber;timeStamp;hash;nonce;blockHash;from;contractAddress;to;value;tokenName;tokenSymbol;tokenDecimal;transactionIndex;gas;gasPrice;gasUsed;cumulativeGasUsed;input;confirmations
17278425;2023-05-17 09:18:23;0xfdea1fb0f9a6d0428e0c396ed8f6b7cbd9733d04876f881411ac40cebc8cde9e;2183;0x37c259bc6982578b2457681066e1272085dd80540201ef42a672316b1bad3e3d;0x3019d4e366576a88d28b623afaf3ecb9ec9d9580;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x0c365789dbbb94a29f8720dc465554c587e897db;55.71844015105222;Axie Infinity Shard;AXS;18;4;189133;75830875534;136849;598575;deprecated;7140
17278425;2023-05-17 09:18:23;0xda8123ed364b951e74cbb9ed6202491fae1bf9f3ee2c25b51931da2ca15e3cfe;37484;0x37c259bc6982578b2457681066e1272085dd80540201ef42a672316b1bad3e3d;0x6cbd3a415a440ee6514f0bc1e0bf22871343441f;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x79c50faa005e78fa7a59fb0da2e6bf5c5bd8d062;1089.63999999;Axie Infinity Shard;AXS;18;13;400000;48556014085;46817;1726360;deprecated;7140
17278425;2023-05-17 09:18:23;0xdc46aca462fe849b18053f730f6302cb2c222648d5b3356c89737f6a1e3731c3;4678313;0x37c259bc6982578b2457681066e1272085dd80540201ef42a672316b1bad3e3d;0x0d0707963952f2fba59dd06f2b425ace40b492fe;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xf8b9443929177b2ade11b18e187cfd87a194fd84;769.3900000000001;Axie Infinity Shard;AXS;18;15;1000000;48162816142;51617;1798977;deprecated;7140
17278425;2023-05-17 09:18:23;0x757a7003ddb4db1f2ce0aa2eadd2d9381393e5ca8b696f57926ce269bca49f1c;6139432;0x37c259bc6982578b2457681066e1272085dd80540201ef42a672316b1bad3e3d;0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef;1646.34;Axie Infinity Shard;AXS;18;56;207128;40162816142;51617;5354729;deprecated;7140
17278426;2023-05-17 09:18:35;0x46de44704368c09fd28d1a4afb2399a75a77f1b3d21327590a70662d2ee99c86;83811;0x642adaf28d9b3101462c5bf9a17bc534eee4a3f2b3f82d018882f1e09525c7dc;0x5bdf85216ec1e38d6458c870992a69e38e03f7ef;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xef8fa19a6ca6487f8f8401cdd37ac50ebe30be86;31.580277100000004;Axie Infinity Shard;AXS;18;11;100000;53251176142;51629;1135542;deprecated;7139
17278426;2023-05-17 09:18:35;0x8bf1e1823d33526168c4cdaacbe21ca7bf9c18ddb321d0d7f70583a0b5b3d108;520;0x642adaf28d9b3101462c5bf9a17bc534eee4a3f2b3f82d018882f1e09525c7dc;0x2a8b8131c8430efa9c6421b91d947ffcd9897f01;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x0d79025988c2d46a3529ffc5f1252553f2aad0a4;3570.09341;Axie Infinity Shard;AXS;18;102;51775;38202491225;29717;8614811;deprecated;7139
17278427;2023-05-17 09:18:47;0xa645ed82be121d360178ef5ba8c0d151393f92ae32ae5711029f7386f084e346;165398;0x1569fd6dece11c58831e307b4181940ed862179c4979075e7131739285ebf4d5;0x3019d4e366576a88d28b623afaf3ecb9ec9d9580;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xa69babef1ca67a37ffaf7a485dfff3382056e78c;181.48858315979086;Axie Infinity Shard;AXS;18;8;278786;36583089931;139364;1347512;deprecated;7138
17278427;2023-05-17 09:18:47;0xe52216bd9eec3d64d7a1bd4b8a2d4cd6fb6d78f76f3635a5b85044c0143b23b2;13995;0x1569fd6dece11c58831e307b4181940ed862179c4979075e7131739285ebf4d5;0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xa69babef1ca67a37ffaf7a485dfff3382056e78c;1646.34;Axie Infinity Shard;AXS;18;12;74339;36697337696;40114;1828925;deprecated;7138
17278427;2023-05-17 09:18:47;0xa95a29156f31b200c8f81487e395571e024e22a9df71ab03f6c925c92c6e46c3;4160;0x1569fd6dece11c58831e307b4181940ed862179c4979075e7131739285ebf4d5;0x4c56cfccbc59a82dd29570e9eb89f3e6c16786d3;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x3740b043c03c258b62897a71294346964c352511;2993.9900000000002;Axie Infinity Shard;AXS;18;27;300000;41583089931;51617;3685324;deprecated;7138
17278428;2023-05-17 09:18:59;0xc5920dc238ee07e822bc25419b3fe543ed208ccd0387e086c1c64bc9a4be7e1d;331858;0x5e53a9fedf08a23db9b2a5aec1e74c7f226e8146324c2bcf85dde76eb8cbc46d;0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x3019d4e366576a88d28b623afaf3ecb9ec9d9580;116.99867322299686;Axie Infinity Shard;AXS;18;15;360010;37223967438;116161;2083684;deprecated;7137
17278428;2023-05-17 09:18:59;0x254c346db0d0d40c3f8807541eb1804db5d39fda5d71a4c0f15734533079c36a;6709906;0x5e53a9fedf08a23db9b2a5aec1e74c7f226e8146324c2bcf85dde76eb8cbc46d;0x28c6c06298d514db089934071355e5743bf21d60;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x7f263315e03eeef6c03ee385b15695bdf87cbeb1;1269.18;Axie Infinity Shard;AXS;18;47;207128;39223967438;34517;3850812;deprecated;7137
17278429;2023-05-17 09:19:11;0x16a1fd71e66c7ffeb01c24937aaee4c9527c574f9e162a14751bb1b420501b01;35594;0xbf4401626676487fcf05e38055f90ee2cc4de31d300754d692be9a8749c2e203;0x8f8097a2af8ecb317f05ff284069afaa87763952;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xe3c29272e81209697acaa3a812acbed73dedc95c;253.641;Axie Infinity Shard;AXS;18;91;200000;37706597409;29729;4782700;deprecated;7136
17278429;2023-05-17 09:19:11;0x92fa6bcc31de4c9c961a3e8953dda82b8b9c1e202e77a73058ef8478179af550;5824;0xbf4401626676487fcf05e38055f90ee2cc4de31d300754d692be9a8749c2e203;0x62012c72b9d525a704e164f541140762087a635c;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xc79b9e524afe34565f188771935866da40d9252b;400.0;Axie Infinity Shard;AXS;18;128;300000;36806597409;34517;8212980;deprecated;7136
17278430;2023-05-17 09:19:23;0xa3fecd7fafed5381ed9d4c804a88c45299cfc68d7f85cf78580c1711a4c996d2;1845651;0x49db00cffb30ea83efc6ac389ed063d6d0a00cee35323759b6ebe37f7d155b8f;0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xee845948e6806d12e966137caa07d49bbe632fe3;1500.4999999999998;Axie Infinity Shard;AXS;18;30;100000;38151053185;34517;3623943;deprecated;7135
17278430;2023-05-17 09:19:23;0x638921cee37f3de21c9726242da0edd40499d0586b235f53c0f0d1b7dfd8edf4;6709909;0x49db00cffb30ea83efc6ac389ed063d6d0a00cee35323759b6ebe37f7d155b8f;0x28c6c06298d514db089934071355e5743bf21d60;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x2cdce65e2425165551682e2f7e0aa7cf53f46848;308.966527;Axie Infinity Shard;AXS;18;42;207128;37375020623;51629;4344626;deprecated;7135
17278430;2023-05-17 09:19:23;0x2600ef4b02df8f8abc4907cfbd1406a8102dad526610133e6ce1ecb79da4f83c;6463358;0x49db00cffb30ea83efc6ac389ed063d6d0a00cee35323759b6ebe37f7d155b8f;0x21a31ee1afc51d94c2efccaa2092ad1028285549;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x47c6d0e640a0fff074a38c3dfc4ea332c0d431e9;122.52959000000001;Axie Infinity Shard;AXS;18;49;207128;37375020623;51629;4939647;deprecated;7135
17278430;2023-05-17 09:19:23;0x928584c9d7953b4833ff0bf8f3b93058c30fbb00aa09852fd45ed698c1a49af9;107808;0x49db00cffb30ea83efc6ac389ed063d6d0a00cee35323759b6ebe37f7d155b8f;0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x608e8ea2fdf99e7a531be3fa5c46105f00b3ec54;1533.921;Axie Infinity Shard;AXS;18;67;61954;36375020623;51617;20961169;deprecated;7135
17278431;2023-05-17 09:19:35;0xe15173e7958699734be476c9e9048c21d6a1e6dd903034caa934eaff2bf10c9a;107809;0xc4a15eddb846a8c04c93d1bba751377676b6307320640d98734016a1b4d088b8;0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x0e0dd4a9f1ae43300d537ba7d62220774c9c8312;2098.564;Axie Infinity Shard;AXS;18;31;61940;40793867740;51617;3735732;deprecated;7134
17278432;2023-05-17 09:19:47;0x3b78ca877201060a18a3ac603c705efe58b3eb6d923957fdbe8030622edef9c2;6463363;0x8f54ccbbfd40b83ee6161311fee2a714a27c9c245fa0745e89cb7fc907a5d3cb;0x21a31ee1afc51d94c2efccaa2092ad1028285549;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xf9def47b3ae27d555aa1dd386950511940cf26d0;1759.54;Axie Infinity Shard;AXS;18;50;207128;40901597368;51617;3925527;deprecated;7133
17278433;2023-05-17 09:19:59;0x26c1a543f0f9517b43c00740e4fb95b75468d3bf661f366b65d8d016f7a6340a;0;0xcfe867a0dfee47d1369ef0426c17d3d5e2b45a952cb64b75660f8187103ee02f;0x5519eb30dba6e5e43ccfe74095a4917dd56bb4be;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x72d8d2a5767cb6a37e9dafd07ed4d06cf7cb6455;10.0;Axie Infinity Shard;AXS;18;13;34505;48594713536;29705;1572867;deprecated;7132
17278433;2023-05-17 09:19:59;0xb2c63de34998b392d183cd48f408a23dfc265fd0c4c48b4bccd7df9947e3a118;27697;0xcfe867a0dfee47d1369ef0426c17d3d5e2b45a952cb64b75660f8187103ee02f;0x67655e8fcd903f75aceb82bb3f782687ce985d35;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x9afa066884ce723200438b672c0b8d5769e03a6a;7430.44;Axie Infinity Shard;AXS;18;20;200000;45100000000;34517;1917970;deprecated;7132
17278433;2023-05-17 09:19:59;0x283c4893e194db4ee469b734b406d054b531c4c37f562764ad755871809ef662;6139443;0xcfe867a0dfee47d1369ef0426c17d3d5e2b45a952cb64b75660f8187103ee02f;0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x369dedecd09c960a08cce3da107ad1e0d7474554;1497.04;Axie Infinity Shard;AXS;18;59;207128;39864125481;51617;4333108;deprecated;7132
17278434;2023-05-17 09:20:11;0xe2b4f63a3e3827a793d7b380d3862fe1c92dcb08316b167562b2dfb7a96a6d02;4678317;0x7a6ea7145ae02e9aa9d6f920bc52fc824b192424dc126669254b67dda7148eee;0x0d0707963952f2fba59dd06f2b425ace40b492fe;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xc1921072db5266d950acc8e721507f7542445ba5;1560.08;Axie Infinity Shard;AXS;18;29;1000000;47369100633;34517;3498206;deprecated;7131
17278434;2023-05-17 09:20:11;0x4a3888a321beaacb79843d288478ca51bc1c39ff650642fcba5e90de425e7627;4678319;0x7a6ea7145ae02e9aa9d6f920bc52fc824b192424dc126669254b67dda7148eee;0x0d0707963952f2fba59dd06f2b425ace40b492fe;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x294de810e5176aea6cd7045af945853c6bdbbbd0;777.4991;Axie Infinity Shard;AXS;18;31;1000000;47369100633;51629;3634426;deprecated;7131
17278434;2023-05-17 09:20:11;0x9c0ddbcc060d48888cb0313c1f1f08d75f582c2ef935787ffe1d628cb893146e;2452039;0x7a6ea7145ae02e9aa9d6f920bc52fc824b192424dc126669254b67dda7148eee;0x6cc5f688a315f3dc28a7781717a9a798a59fda7b;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x6a7bcf0d0fc2b5b9ab3acece50c2ddb811e1fec5;260.34726002;Axie Infinity Shard;AXS;18;55;420000;40369100633;51629;4997076;deprecated;7131
17278434;2023-05-17 09:20:11;0xa590c9d2fc2c0e631c7ad05e95f2cec28c2d82d8c138751aa428eacbc689a73a;6709917;0x7a6ea7145ae02e9aa9d6f920bc52fc824b192424dc126669254b67dda7148eee;0x28c6c06298d514db089934071355e5743bf21d60;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xbdf506425555f8a4ceefb0c4b2c8aefd1fa44c75;1490.5400000000002;Axie Infinity Shard;AXS;18;68;207128;39369100633;34517;5370369;deprecated;7131
17278434;2023-05-17 09:20:11;0xf1f1656bff9acc9cb2d90c27f32bf785fa56745db18a058a27f4ba6bfe2f59e1;751759;0x7a6ea7145ae02e9aa9d6f920bc52fc824b192424dc126669254b67dda7148eee;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x95b564f3b3bae3f206aa418667ba000afafacc8a;3310.87945675;Axie Infinity Shard;AXS;18;99;2000000;38369100633;525451;7779582;deprecated;7131
17278434;2023-05-17 09:20:11;0xc2f277d59c0cbf38af36ff77fada89d5ae7facaf99b020f7d7d8179b02f21cb5;5825;0x7a6ea7145ae02e9aa9d6f920bc52fc824b192424dc126669254b67dda7148eee;0x62012c72b9d525a704e164f541140762087a635c;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xbccf452767a44fd7f03c9ff3efd3290b3dfb3609;2100.0;Axie Infinity Shard;AXS;18;167;300000;37469100633;51617;13537350;deprecated;7131
17278434;2023-05-17 09:20:11;0xb7f7a48ffbef185a3fe27ac22cc6414d00c2d0c953d79d6c5e7a8ffbbc8e6563;5826;0x7a6ea7145ae02e9aa9d6f920bc52fc824b192424dc126669254b67dda7148eee;0x62012c72b9d525a704e164f541140762087a635c;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xadb6faf8b2c9e78a9a1780e7fe26ce3e74cde674;599.8500040299999;Axie Infinity Shard;AXS;18;168;300000;37469100633;51629;13588979;deprecated;7131
17278435;2023-05-17 09:20:23;0x52c0796fa43d2af4b1952285e09899e3eb7be80342e36cea5283b725194c5295;1238;0x05587c1174f1fa49561cf71df43079438945aeb8c9e7d2a86adc4e8c64ea8c0b;0xd71b9ab5ddae97e7479db4159f9f78eb1e10f5a6;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xf10c25bf482bb0d282549f9ae1b07dd0fc004420;73.5;Axie Infinity Shard;AXS;18;16;60000;41390196735;51605;2180912;deprecated;7130
17278435;2023-05-17 09:20:23;0x084feea53f847711b056e2da670efad2d36b58bda0dedc3f094521b32aa877c9;10947;0x05587c1174f1fa49561cf71df43079438945aeb8c9e7d2a86adc4e8c64ea8c0b;0x0e0dd4a9f1ae43300d537ba7d62220774c9c8312;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x6cc5f688a315f3dc28a7781717a9a798a59fda7b;2098.564;Axie Infinity Shard;AXS;18;29;100000;40390196735;29717;2918183;deprecated;7130
17278435;2023-05-17 09:20:23;0x46320fb8b5a7aeecf6298eb5fc96ccd2fff0c6b78a41629fd800bf2d8cb4ce91;6463367;0x05587c1174f1fa49561cf71df43079438945aeb8c9e7d2a86adc4e8c64ea8c0b;0x21a31ee1afc51d94c2efccaa2092ad1028285549;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xe3792a9c235d434b702023b33f03c48c41631090;7051.87982325;Axie Infinity Shard;AXS;18;36;207128;39390196735;34541;3082727;deprecated;7130
17278436;2023-05-17 09:20:35;0x892b14cb31fdd8b5559e20916043a7b77d63a5f466f2b639eb9d33de1be86d66;6709921;0x3bc8ad635d641de9d7d0072064ab52d72ff84d06b5fef902faaf8ee297142fff;0x28c6c06298d514db089934071355e5743bf21d60;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x79c50faa005e78fa7a59fb0da2e6bf5c5bd8d062;65.52566084;Axie Infinity Shard;AXS;18;68;207128;39684860151;34517;6791815;deprecated;7129
17278436;2023-05-17 09:20:35;0x13098236548d80410abcc16e01012e950ec94b303aaec31ca4dc1c796883ec3a;6139445;0x3bc8ad635d641de9d7d0072064ab52d72ff84d06b5fef902faaf8ee297142fff;0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x6ed7321431eb51698eb3ed0709915f88cde6fcc6;1460.5400000000002;Axie Infinity Shard;AXS;18;69;207128;39684860151;51617;6843432;deprecated;7129
17278436;2023-05-17 09:20:35;0x9dae78d583c89369887c122cc55948a641eaaa1802fb8ac826bb762991a3206d;6709924;0x3bc8ad635d641de9d7d0072064ab52d72ff84d06b5fef902faaf8ee297142fff;0x28c6c06298d514db089934071355e5743bf21d60;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x21a31ee1afc51d94c2efccaa2092ad1028285549;102809.86786978;Axie Infinity Shard;AXS;18;83;207128;39684860151;34541;7388808;deprecated;7129
17278436;2023-05-17 09:20:35;0xdf2d3980173b0b5c0d50e3f6f18b5d5e9eb7de7b4c538046c25e30cb188613da;2207;0x3bc8ad635d641de9d7d0072064ab52d72ff84d06b5fef902faaf8ee297142fff;0xb0045844a5e5ec5ff2e2557512ff59658b4887da;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x0d0707963952f2fba59dd06f2b425ace40b492fe;132.00372106400147;Axie Infinity Shard;AXS;18;94;50741;39184860151;29741;8070251;deprecated;7129
17278437;2023-05-17 09:20:47;0xd16fdebef271164c7d5f38eff14c581fff29e8a8a3fa9d8cee91dc2c09c52bbb;6463370;0x6fe097e180d469057da3feba4bcf95d3629b65c9678c754bf82fb5aec1267d47;0x21a31ee1afc51d94c2efccaa2092ad1028285549;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xe3d3eca7d42217c4acfebb2b748f1be009913db4;14998.539999999999;Axie Infinity Shard;AXS;18;33;207128;39819390391;51629;3635767;deprecated;7128
17278437;2023-05-17 09:20:47;0x55ede5674207e6a41399f011d967902577dd875344a60965d9ad1b2a8e80e4e4;398;0x6fe097e180d469057da3feba4bcf95d3629b65c9678c754bf82fb5aec1267d47;0xf10c25bf482bb0d282549f9ae1b07dd0fc004420;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x6cc5f688a315f3dc28a7781717a9a798a59fda7b;73.5;Axie Infinity Shard;AXS;18;54;100000;40819390391;29717;4297598;deprecated;7128
17278437;2023-05-17 09:20:47;0xb71cba19cffe04d99326e4c7127ed36f95a471038dec7069408c4fddfb36a652;657;0x6fe097e180d469057da3feba4bcf95d3629b65c9678c754bf82fb5aec1267d47;0x6ed7321431eb51698eb3ed0709915f88cde6fcc6;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x5694ebad04764f810c7b20c7f67c1bc5e7ad903f;1460.5400000000002;Axie Infinity Shard;AXS;18;73;300000;39819390391;29717;5249960;deprecated;7128
17278438;2023-05-17 09:20:59;0x973bb9a3402dd5d6e752b26b62117102292fdee41871656a36397e4a9dfda0e1;6139449;0x48b94c428ed6d586c63ce2bdb6518ad1446743fd7ccc604034ae0d7a41cb0da4;0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x2a8b8131c8430efa9c6421b91d947ffcd9897f01;3008.45561;Axie Infinity Shard;AXS;18;75;207128;38827138489;51629;3911465;deprecated;7127
17278439;2023-05-17 09:21:11;0x6e5cb759521c82efe9c37d5278c02fc7a8697d0f7d7076a260d1218efa7a6781;4678320;0x4a7015241798e29f558d747f7c31277644fcc6ebdc748026e769f80171a51e14;0x0d0707963952f2fba59dd06f2b425ace40b492fe;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xf22235e9542de0ad61052776517ceda5f78b7c66;753.05;Axie Infinity Shard;AXS;18;9;1000000;46459230773;34517;489920;deprecated;7126
17278439;2023-05-17 09:21:11;0x33837bc443d3b79d6b40db735f242db4aeb7d53a23fe6ba1a95ca7d18ce13656;4678321;0x4a7015241798e29f558d747f7c31277644fcc6ebdc748026e769f80171a51e14;0x0d0707963952f2fba59dd06f2b425ace40b492fe;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x3d7060b8615a8c628c1c4ed57ee809e2751ef601;2208.879919;Axie Infinity Shard;AXS;18;10;1000000;46459230773;51629;541549;deprecated;7126
17278439;2023-05-17 09:21:11;0xcb25dd3795fa503fc82d75ad3f7e9e8deae74bcf80eeb5e9d817b49bdb04b349;4678322;0x4a7015241798e29f558d747f7c31277644fcc6ebdc748026e769f80171a51e14;0x0d0707963952f2fba59dd06f2b425ace40b492fe;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xa67c3ea2877140dd2274f7da79cec336d8f4683b;596.2499999999999;Axie Infinity Shard;AXS;18;11;1000000;46459230773;51617;593166;deprecated;7126
17278439;2023-05-17 09:21:11;0x5c492c66f9f67319014ed9b3b3a86a7e0acd5c28ed1719076e4c95afdf3838e7;6709931;0x4a7015241798e29f558d747f7c31277644fcc6ebdc748026e769f80171a51e14;0x28c6c06298d514db089934071355e5743bf21d60;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x097bc2a9ecc4a46e24fce75db208bfaa5fd2f561;2428.28;Axie Infinity Shard;AXS;18;58;207128;38459230773;51617;3337234;deprecated;7126
17278439;2023-05-17 09:21:11;0xd150e30c58ab239f6fb5f6092ed973dbdf6767410a41822548c08cf6a1e7bbbd;6139453;0x4a7015241798e29f558d747f7c31277644fcc6ebdc748026e769f80171a51e14;0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x1b7f007f49a7aa46651b5df4820aedfb07b9938c;4115.54;Axie Infinity Shard;AXS;18;59;207128;38459230773;51605;3388839;deprecated;7126
17278439;2023-05-17 09:21:11;0x11c8358615c10c3b64cb4f706a99cf43f011404e258c006fba2321e4ae7453d9;299;0x4a7015241798e29f558d747f7c31277644fcc6ebdc748026e769f80171a51e14;0xe3d3eca7d42217c4acfebb2b748f1be009913db4;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0xbefafa80900e631b04cfe2153ecf269b5d11ac26;14998.539999999999;Axie Infinity Shard;AXS;18;97;77443;36559230773;46829;21549314;deprecated;7126
17278439;2023-05-17 09:21:11;0xdf2342ade31776559b816a5e71d05b9e964dbdece62d09dde74d2e243bab0b8a;521;0x4a7015241798e29f558d747f7c31277644fcc6ebdc748026e769f80171a51e14;0x2a8b8131c8430efa9c6421b91d947ffcd9897f01;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x0d79025988c2d46a3529ffc5f1252553f2aad0a4;3008.45561;Axie Infinity Shard;AXS;18;133;51793;36559230773;29729;26199911;deprecated;7126
17278440;2023-05-17 09:21:23;0x72b097239816ef8a40099bc92e798c96f8f261fb7826f6b7128cb6fdf7e99f65;6463376;0x888eb8fcef6e3edd1ab372831e0c75d6789bb98764c94d28e01522020e6ad07e;0x21a31ee1afc51d94c2efccaa2092ad1028285549;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x13e8a7867a4690bf1ebd2aa0f77bee13b5290450;1998.5400000000002;Axie Infinity Shard;AXS;18;19;207128;42576031759;51617;2163367;deprecated;7125
17278440;2023-05-17 09:21:23;0x6315b7a79e4b4f6b80961ded5a5f2f1fbe4e044c562417c662dec4ba4e021f70;3431;0x888eb8fcef6e3edd1ab372831e0c75d6789bb98764c94d28e01522020e6ad07e;0xe3c29272e81209697acaa3a812acbed73dedc95c;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88;270.972;Axie Infinity Shard;AXS;18;36;51775;44000000000;29717;2925108;deprecated;7125
17278440;2023-05-17 09:21:23;0x02df45cd9e83c44acf1ff8649aeabc3d573ce811f3dd036bbace29f4bad6ca6e;8187;0x888eb8fcef6e3edd1ab372831e0c75d6789bb98764c94d28e01522020e6ad07e;0xf0bc8fddb1f358cef470d63f96ae65b1d7914953;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x5d550635f87e21337462b582dff589f552e609ae;308.0;Axie Infinity Shard;AXS;18;44;41420;43578031759;34517;3161248;deprecated;7125
17278440;2023-05-17 09:21:23;0x4153654b224dacf0cea26c8101f47c7cdcc9a67cba47f16fcb8b8428667e6e47;496;0x888eb8fcef6e3edd1ab372831e0c75d6789bb98764c94d28e01522020e6ad07e;0x1b7f007f49a7aa46651b5df4820aedfb07b9938c;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x10df5fe7236e1fa94eabb6c3e263d58cc01c78e6;4115.54;Axie Infinity Shard;AXS;18;56;300000;42576031759;29717;3768377;deprecated;7125
17278440;2023-05-17 09:21:23;0x7778e1c0b79f19fac7aed39568f5c6fa7e48b1c3768defde1af4ed18de09e8e7;6139456;0x888eb8fcef6e3edd1ab372831e0c75d6789bb98764c94d28e01522020e6ad07e;0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x60b00f5c370da3a3344a2763fd979e720e09c0c8;70.73251336;Axie Infinity Shard;AXS;18;62;207128;42576031759;51629;3957810;deprecated;7125
17278441;2023-05-17 09:21:35;0x580f139dd795862443d3fdca88fdeaffc76114e12f6bf62a8da2936b5bfc0d4f;6709935;0x1ea6d3c7cca85b5ab8b9ef09f60190644c2ab52230c3d5c817dd743a79291829;0x28c6c06298d514db089934071355e5743bf21d60;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x0afd2a8e47efcf7886fe022dc5c568d0d4feaeb3;228.54;Axie Infinity Shard;AXS;18;23;207128;40842074964;51617;2712977;deprecated;7124
17278441;2023-05-17 09:21:35;0xe7d343a98edb9704a9f99eaa9f5dcc879aeba8884edd844f902fc5ebd1c6acfc;6463378;0x1ea6d3c7cca85b5ab8b9ef09f60190644c2ab52230c3d5c817dd743a79291829;0x21a31ee1afc51d94c2efccaa2092ad1028285549;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x60b00f5c370da3a3344a2763fd979e720e09c0c8;62.957326210000005;Axie Infinity Shard;AXS;18;25;207128;40842074964;34529;2791231;deprecated;7124
17278441;2023-05-17 09:21:35;0x1a18b1905372a5f6a16c57ff9b338cd72fa42d15a059366b642e5ba9a37b8cab;6463379;0x1ea6d3c7cca85b5ab8b9ef09f60190644c2ab52230c3d5c817dd743a79291829;0x21a31ee1afc51d94c2efccaa2092ad1028285549;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x007d89690f5626b5b0f41a6a7a07e579ee363181;2522.0;Axie Infinity Shard;AXS;18;35;207128;40842074964;51605;3446310;deprecated;7124
17278442;2023-05-17 09:21:47;0xf2c30bdff7215b592a1b25ab304105f5b68e2364d502985f4bc9371af6f3363c;148;0x5e0680c25e205a57c8610cdd4c726c9e363c3322d73ba2682c0f043243490903;0x13e8a7867a4690bf1ebd2aa0f77bee13b5290450;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;0x209b9f5e4375547236675569d1a2eb77c9a963ab;1998.5400000000002;Axie Infinity Shard;AXS;18;100;51617;38926023303;46817;10651847;deprecated;7123
